,0,1,2,3,4,5,6
0,0.568841636181,12.5102367401,9.55951023102,9.93186283112,5.2740497589099995,16.0240001678,18.8520946503
1,0.568177163601,12.33872509,9.353141784670001,9.93772506714,5.27000379562,16.0232887268,18.853996276900002
2,0.5641357302669999,12.1672134399,9.15276527405,9.94280433655,5.269999980930001,16.0224990845,18.855884552
3,0.54180008173,11.9957008362,8.78588676453,9.94296836853,5.27106618881,16.0217075348,18.8569393158
4,0.531811594963,11.824189186099998,8.692892074580001,9.91767406464,5.27276039124,16.0209159851,18.8600006104
5,0.53427106142,11.652677535999999,8.48812389374,9.91313362122,5.27657985687,16.0201244354,18.8602256775
6,0.441485136747,11.4811649323,8.30059909821,9.91706943512,5.27849769592,16.0193347931,18.8629817963
7,0.0067817568779,11.309653282200001,8.130805969239999,9.93756389618,5.27709341049,16.0185432434,18.862039566
8,-0.36940979957599995,11.1381416321,7.828623771669999,9.94839191437,5.27710866928,16.0177516937,18.8610954285
9,-0.49658933281900003,10.966629982,7.707669258119999,9.9390001297,5.27799987793,16.0169620514,18.863363266
10,-0.30322176218,10.795117378199999,7.4395570755,9.94097995758,5.27854156494,16.0161705017,18.865993499800002
11,-0.0304327458143,10.6236057281,7.196330070499999,9.939129829410001,5.27786540985,16.015378952,18.8598194122
12,0.19434235989999998,10.4520940781,6.99890136719,9.93206787109,5.2769999504100005,16.014587402300002,18.8536300659
13,0.22456371784200002,10.280582427999999,6.794281959530001,9.93099975586,5.25686407089,16.01379776,18.845905304000002
14,0.28204745054200003,10.109069824199999,6.88630151749,9.92913246155,5.2414255142199995,16.0130062103,18.8380050659
15,0.5851455926899999,9.93755817413,6.8453569412199995,9.926139831539999,5.23617744446,16.012214660599998,18.8058586121
16,0.644061863422,9.76604652405,6.65331697464,9.92213821411,5.23500013351,16.011423111,18.7736911774
17,0.5967902541160001,9.594533920289999,6.60655832291,9.77858734131,5.2318673133899996,16.0106334686,18.757192611700003
18,0.568253397942,9.4230222702,6.56764268875,8.57510852814,5.230645179750001,16.0098419189,18.7376670837
19,0.620016038418,9.25151062012,6.55147075653,7.6593127250699995,5.2297067642199995,16.009050369300002,18.6650676727
20,0.72357916832,9.079998016360001,6.538740158080001,6.990597248080001,5.23030567169,16.0082607269,18.592468261700002
21,0.858278632164,8.90848636627,6.55078554153,6.82812070847,5.23358535767,16.0074691772,18.4653186798
22,1.02668607235,8.73697471619,6.56267786026,6.6943025589,5.2449750900300005,16.0066776276,18.3475265503
23,1.09367752075,8.56546211243,6.55106210709,6.72277879715,5.2513051033,16.005886077899998,18.2941303253
24,1.11275351048,8.39395141602,6.50774908066,6.64723825455,5.24977254868,16.0050964355,18.23969841
25,1.12448811531,8.22243881226,6.46191596985,6.66296815872,5.13227653503,15.9563503265,18.1733570099
26,1.14849388599,8.0509262085,6.37567520142,6.68962526321,4.86649417877,15.9018468857,18.1070137024
27,1.1663177013400001,7.87941503525,6.3554239273099995,6.68043136597,4.24165248871,15.8938264847,18.0306186676
28,1.17685067654,7.707903385160001,6.34032535553,6.64345216751,3.91375756264,15.88580513,17.9531536102
29,1.2105485200900001,7.536391258239999,6.31988620758,6.65799999237,3.7298882007599996,15.861329078699999,17.853176116900002
30,1.2638243436799999,7.3648791313199995,6.29098558426,6.59323692322,3.6660275459300005,15.835016250599999,17.7707672119
31,1.28030133247,7.193367004389999,6.26188993454,6.56349897385,3.6071896552999996,15.5986509323,17.7149238586
32,1.2834933996200002,7.02185583115,6.21473407745,6.533395767209999,3.43255472183,15.362160682699999,17.659078598
33,1.32992267609,6.850343704219999,6.16673660278,6.50827217102,3.3292083740200002,15.160335540799998,17.6383094788
34,1.37644374371,6.6788315773,6.1482181549099995,6.40872812271,3.3062505722,14.959283828699999,17.617544174200003
35,1.3993878364599999,6.50731945038,6.13921403885,6.399137496950001,3.29943060875,14.8847837448,17.594465255699998
36,1.44018924236,6.335807323459999,6.12754106522,6.3535275459300005,3.2338275909400003,14.8104629517,17.5713882446
37,1.4710205793399997,6.16429615021,6.05548000336,6.30244874954,3.19523143768,14.6868925095,17.546508789100002
38,1.5207952261000002,5.9927840232800005,5.979821681980001,6.24704456329,3.2108902931200003,14.562188148499999,17.5215148926
39,1.54695534706,5.821271896360001,5.92095994949,6.2413983345,3.22903060913,14.488323211700001,17.4839172363
40,1.55668115616,5.64975976944,5.88165187836,6.22632980347,3.3983197212199996,14.414459228499998,17.4460544586
41,1.58367884159,5.478248119349999,5.888606548309999,6.20611476898,3.63547229767,14.318949699400001,17.3795681
42,1.59407913685,5.30673646927,5.90060043335,6.168879985809999,3.8884069919599997,14.222049713099999,17.3105716705
43,1.5967077016799998,5.13522434235,5.90616178513,6.09778738022,4.47027349472,14.1251497269,17.2126064301
44,1.5994795560799997,4.96371221542,5.8802652359000005,6.070067405700001,5.10732841492,14.0282497406,17.1120986938
45,1.6058471202899998,4.858269691469999,5.82530021667,6.03529405594,5.3788766861,13.931349754300001,17.0482902527
46,1.637794137,4.76190137863,5.78654670715,6.000563144680001,5.4149999618499995,13.834449768099999,16.986040115399998
47,1.64496266842,4.72618293762,5.75554561615,5.906929016109999,5.102133750919999,13.7375497818,16.9051685333
48,1.6440013647100002,4.693023681640001,5.72797441483,5.870856761930001,4.993310451509999,13.6406497955,16.8226566315
49,1.63127303123,4.67260837555,5.7004098892199995,5.84737300873,5.07409191132,13.543749809300001,16.6516017914
50,1.6310000419600001,4.652300834659999,5.68257951736,5.80703735352,5.03734254837,13.446849822999999,16.4787311554
51,1.64410483837,4.63440847397,5.59506750107,5.79106521606,5.075540065769999,13.3499498367,16.4407043457
52,1.65737354755,4.61651659012,5.526064395900001,5.8034701347399995,5.27756786346,13.2530498505,16.4032077789
53,1.6752405166600002,4.59862470627,5.462881565090001,5.72434854507,5.25334882736,13.1345567703,16.304626464800002
54,1.6741015911100001,4.58073282242,5.40363788605,5.667792320249999,5.23806619644,13.015122413599999,16.2060432434
55,1.63772845268,4.56284093857,5.35302639008,5.67182254791,5.32952404022,12.9044694901,16.137722015399998
56,1.6112400293399998,4.544949054719999,5.31687116623,5.68393421173,5.370416164400001,12.7952823639,16.0680484772
57,1.57825958729,4.5270566940300005,5.29371929169,5.67290210724,5.34426832199,12.70936203,15.9663190842
58,1.5744335651399999,4.50916481018,5.25823831558,5.644722938539999,5.31034708023,12.623084068299999,15.894893646199998
59,1.5945453643799998,4.49127292633,5.23121213913,5.63123273849,5.260866642,12.517499923699999,15.888280868499999
60,1.5825107097600002,4.473381042480001,5.19142436981,5.57753419876,5.222177982330001,12.4112977982,15.8816680908
61,1.61499643326,4.455489158630001,5.15366601944,5.556977272030001,5.173621177669999,12.2743873596,15.857593536400001
